"221-0011406              ","    ","AD623AR INSTR AMP, RAIL-RAIL, SINGLE SUPPLY  ","IC-SMT  ","SOIC    ","3.06","Active  ","BUY       "
"221-0011407              ","    ","AD835AR,4-QUADRANT MULTIPLEXER,250MHZ        ","IC-SMT  ","SOIC    ","11.6","Active  ","BUY       "
"221-0011408              ","    ","LP38693, REG, LOW DROP OUT, 500mA SOT-223    ","IC-SMT  ","SOT     ","1.3985","Active  ","BUY       "
"221-0011409              ","    ","OP291GS,OP AMP                               ","IC-SMT  ","SOIC    ","2.833","Active  ","BUY       "
"221-0011410              ","    ","LT1308B, DC/DC CONV SINGLE CELL 8-SOIC       ","IC-SMT  ","SOIC    ","3.5","Active  ","BUY       "
"221-0011411              ","    ","LT3462, CONV DC/DC GP 2.7MHZ TSOT23-6        ","IC-SMT  ","SOT     ","2.835","Active  ","BUY       "
"161-0011412              ","    ","68uH,20%,POWER,OCTA-PAC                      ","IND-SMT ","OTHER   ","5.44","Active  ","BUY       "
"910-0011314              ","8   ","01D2358G01, Field Converter Gate Drive, Rev 8","FGI     ","PC-ASY  ","93.7235","Active  ","MAKE      "
"161-0011413              ","    ","100uH,20%,700MA,OCTA-PAC                     ","IND-SMT ","OTHER   ","4.94","Active  ","BUY       "
"515-0011414              ","    ","2POS,0.100 CENT,STR/WLK                      ","CON-THT ","HEADER  ","0.0426","Active  ","BUY       "
"515-0011415              ","    ","8 POS, VERTICAL, PC MOUNT 3.5MM              ","CON-THT ","HEADER  ","3.25","Active  ","BUY       "
"515-0011416              ","    ","12 POS, 0.1"" CENTERS                         ","CON-THT ","HEADER  ","0.33","Active  ","BUY       "
"850-0011417              ","    ","539-07-157-00008 AR5500 USERS MANUAL         ","DOCS    ","CUST    ","3.127","Active  ","BUY       "
"221-0011418              ","    ","RGLR,5V,LM78L05ACM                           ","IC-SMT  ","SO8     ","0.617","Active  ","BUY       "
"910-0011419              ","A   ","111900,85mm Master Gauge,PS,Rev A            ","FGI     ","PC-ASY  ","14.0243","Active  ","MAKE      "
"433-0011420              ","    ","Pigtail 3 foot ATX400  Crimp N/Crimp N       ","CABLE   ","OTHER   ","15.56","Active  ","BUY       "
"920-0011421              ","    ","539-63-337-00012 KIT ARRESTOR LIGHTNING+PIGTA","FGI     ","CBL-ASY ","55.93001","Active  ","MAKE      "
"920-0011421              ","CONS","539-63-337-00012 KIT ARRESTOR LIGHTNING+PIGTA","FGI     ","CBL-ASY ","0","Active  ","MAKE      "
"910-0011422              ","A   ","111959,20 Pos LED,MPX,Left,W/TPMS,Nova Bus,A ","FGI     ","PC-ASY  ","14.4873","Inactive","MAKE      "
"550-0011423              ","    ","000-10-001-40218 LIGHTNING ARREST0R 2.4GHz   ","MOV     ","ALL     ","40.37","Active  ","BUY       "
"550-0011423              ","CONS","000-10-001-40218 LIGHTNING ARREST0R 2.4GHz   ","MOV     ","ALL     ","0","Active  ","BUY       "
"910-0011314              ","9   ","01D2358G01, Field Converter Gate Drive, Rev 9","FGI     ","PC-ASY  ","93.7235","Active  ","MAKE      "
"910-0011424              ","A   ","111937,PMM 2944AMG,MAIN,REV A                ","FGI     ","PC-ASY  ","209.44859","Inactive","MAKE      "
"201-0011426              ","    ","SM8S33A,33V TVS 6.6KW,SMB                    ","DIOD-SMT","SMB     ","0.9","Active  ","BUY       "
"910-0011427              ","1   ","6D30815G22,7300 NTC,Temp Ch Test Card, Rev 1 ","FGI     ","PC-ASY  ","204.59715","Active  ","MAKE      "
"202-0011428              ","    ","1N4937,Fast Recov,600V,1A                    ","DIOD-THT","DO-41   ","0.097","Active  ","BUY       "
"202-0011429              ","    ","FDH444, 100V                                 ","DIOD-THT","DO-35   ","0.057","Active  ","BUY       "
"202-0011430              ","    ","1N4005, 600V, 1A                             ","DIOD-THT","DO-41   ","0.022","Active  ","BUY       "
"406-0011431              ","    ","2A,125V, PICO II 251                         ","FUSE-THT","AXIAL   ","1.46","Active  ","BUY       "
"503-0011432              ","    ","Test Jack Tall,2 POS,1 Port,Rt Ang, White    ","TEST PT.","TH-HOLE ","2.29","Active  ","BUY       "
"503-0011433              ","    ","Test Jack,Short,2 POS,1 Port,RT ANG, White   ","TEST PT.","TH-HOLE ","1.21","Active  ","BUY       "
"418-0011434              ","    ","4PDT,1A,24V                                  ","RELY-THT","ALL     ","9.86","Active  ","BUY       "
"415-0011435              ","    ","Red,3MM,Low Current,1.7V                     ","LED-THT ","ALL     ","0.46","Active  ","BUY       "
"105-0011436              ","    ","10K,1/4W,1%                                  ","RES-THT ","AXIAL   ","0.036","Active  ","BUY       "
"421-0011437              ","    ","SPDT,3 Pins,ON-ON,                           ","SWITCH  ","TOGGLE  ","6.35","Active  ","BUY       "
"501-0011438              ","    ","Min-Spring,0.020""-0.032"" Receptacle          ","SOCKET  ","OTHER   ","0.11","Active  ","BUY       "
"603-0011439              ","    ","Handle,Plastic                               ","HARDWARE","OTHER   ","0.00003","Active  ","BUY       "
"999-0011440              ","    ","Double Sided Tape,1/2"" Gray                  ","MISC    ","OTHER   ","1.64","Active  ","BUY       "
"435-0011441              ","    ","22AWG,Teflon Ins,0.2""x0.175""                 ","WIRE    ","SOLID   ","0","Active  ","BUY       "
"435-0011442              ","    ","22AWG,Teflon Ins,0.4""x0.175""                 ","WIRE    ","SOLID   ","0","Active  ","BUY       "
"435-0011443              ","    ","22AWG,Teflon Ins,0.3""x0.175""                 ","WIRE    ","SOLID   ","0.01689","Active  ","BUY       "
"301-0011444              ","8   ","WX, 6D30815H01,Rev 8,8NTC PCB                ","PCB-RAW ","PTH     ","48","Active  ","BUY       "
"940-0011269              ","00  ","539-07-337-55003 AR5500 GPS RECEIVER KIT     ","FGI     ","MECH-ASY","318.75001","Active  ","MAKE      "
"940-0011446              ","    ","539-54-800-35018 AutoVu UG to Mapping Canada ","SUBASY  ","ALL     ","3956.88217","Active  ","MAKE      "
"910-0011370              ","E   ","80574SE,LINEARIZATION BOARD 120HD ASY, REV E ","FGI     ","PC-ASY  ","103.43935","Inactive","MAKE      "
"305-0005603              ","F   ","AMETEK,80431K,F                              ","PCB-RAW ","PTH     ","0","Inactive","BUY       "
"221-0011447              ","    ","LTC2850,TXRX RS485 20MBPS,8-MSOP             ","IC-SMT  ","MSOP    ","2.323","Active  ","BUY       "
"221-0011449              ","    ","LP2981,3.3V 100MA,SOT23-5                    ","IC-SMT  ","SOT     ","0.332","Active  ","BUY       "
"221-0011450              ","    ","LM4132AMF,REF VOLT PREC LDO,SOT23-5          ","IC-SMT  ","SOT     ","3.19","Active  ","BUY       "
"221-0011452              ","    ","LM9076,REGULATOR LDO 5V 150MA,8-SOIC         ","IC-SMT  ","SOIC    ","1.333","Active  ","BUY       "
"221-0011249              ","    ","IRFS3306, 60V, 3.3 MOHM, NMOS FET, D2PAK     ","IC-SMT  ","DPAK    ","1.653","Active  ","BUY       "
"221-0011249              ","    ","IRFS3306, 60V, 3.3 MOHM, NMOS FET, D2PAK     ","IC-SMT  ","DPAK    ","1.653","Active  ","BUY       "
"511-0011453              ","    ","BM04B,CONN HEADER GH TOP 4POS 1.25MM         ","CON-SMT ","HEADER  ","0.2569","Active  ","BUY       "
"403-0011454              ","    ","BLM15B,FERRITE 120OHM 300MA,0402             ","FILTER  ","SMT     ","0.04152","Active  ","BUY       "
"121-0011455              ","    ","CERM 18PF,50V,0402                           ","CAP-SMT ","0402    ","0.0022","Active  ","BUY       "
"121-0011456              ","    ",".01UF,25V,CERAMIC X7R,0402                   ","CAP-SMT ","0402    ","0.0024","Active  ","BUY       "
"121-0011457              ","    ",".10UF,16V,X7R,10%,0402                       ","CAP-SMT ","0402    ","0.005","Active  ","BUY       "
"121-0011458              ","    ","1.0uF,6.3V,X5R,20%,0402                      ","CAP-SMT ","0402    ","0.006","Active  ","BUY       "
"121-0011459              ","    ","3.3uF,10v,CERAMIC X5R,0805                   ","CAP-SMT ","0805    ","0.1894","Active  ","BUY       "
"121-0011460              ","    ","22uF,10V,TANT,10%                            ","CAP-SMT ","TANT A  ","0.1974","Active  ","BUY       "
"121-0011461              ","    ","CERAMIC 10uF,25V,X5R,1206                    ","CAP-SMT ","1206    ","0.47433","Active  ","BUY       "
"401-0011462              ","    ","16MHz,AT-CUT CRYSTAL UNIT                    ","XTAL-SMT","ALL     ","0.7932","Active  ","BUY       "
"121-0011463              ","    ","0.1uF,50V,X7R 0603                           ","CAP-SMT ","0603    ","0.0384","Active  ","BUY       "
"101-0011464              ","    ","1.00 OHM,1/16W,1%,0402                       ","RES-SMT ","0402    ","0.0041","Active  ","BUY       "
"101-0011465              ","    ","120 OHM,1/16W,1%,0402                        ","RES-SMT ","0402    ","0.0026","Active  ","BUY       "
"101-0011466              ","    ","4.7K,1/16W,1%,0402                           ","RES-SMT ","0402    ","0.0027","Active  ","BUY       "
"101-0011467              ","    ","10K,1/16W,1%,0402                            ","RES-SMT ","0402    ","0.0012","Active  ","BUY       "
"101-0011468              ","    ","15K,1/16W,1%,0402                            ","RES-SMT ","0402    ","0.0026","Active  ","BUY       "
"101-0011469              ","    ","47.0K,1/16W,1%,0402                          ","RES-SMT ","0402    ","0.0026","Active  ","BUY       "
"101-0011470              ","    ","100K,1/16W,1%,0402                           ","RES-SMT ","0402    ","0.0012","Active  ","BUY       "
"305-0011471              ","    ","Nu-Metrics,RH/TEMP Sensor Board              ","PCB-RAW ","MIXED MT","0","Inactive","BUY       "
"305-0011471              ","A   ","RH/TEMP Sensor Board,Rev A                   ","PCB-RAW ","MIXED MT","1.63","Active  ","BUY       "
"990-0011473              ","    ","MSP430F,MCU 16BIT 32K FLASH,QFN-40           ","IC-SMT  ","PROGRAM ","2.92","Active  ","BUY       "
"910-0011474              ","A   ","60000366,SPHD INTERFACE REV A                ","FGI     ","PC-ASY  ","16.83747","Active  ","MAKE      "
"910-0007651              ","7   ","BIPC-400100-01, MX3 LV ENHANCED, REV 7       ","FGI     ","PC-ASY  ","276.04483","Inactive","MAKE      "
"910-0006564              ","8   ","BIPC-300055-01, MX2, Rev 8                   ","FGI     ","PC-ASY  ","59.91627","Inactive","MAKE      "
"990-0007664              ","4   ","BIPC-300055-02, MX2, Rev 4                   ","SUBASY  ","ALL     ","137.24146","Inactive","MAKE      "
"990-0007645              ","9   ","BIPC-300034-02, MX3 I/O, LOW VOLTAGE, REV 9  ","SUBASY  ","ALL     ","105.76217","Inactive","MAKE      "
"990-0007648              ","7   ","BIPC-300034-01,MX3 I/O CARD MEDIUM VOLTAGE,7 ","SUBASY  ","ALL     ","233.52436","Inactive","MAKE      "
"910-0007663              ","3   ","BIPC-450100-01, MX3 MV Standard, REV 3       ","FGI     ","PC-ASY  ","11.42","Inactive","MAKE      "
"940-0010594              ","3   ","BIPC-300035-02,CARRIER LV IO,REV 3           ","SUBASY  ","ALL     ","122.59229","Inactive","MAKE      "
"910-0010700              ","1   ","BIPC-400103-01,MX3 CARRIER LV ENHANCED,REV 1 ","FGI     ","PC-ASY  ","292.03495","Inactive","MAKE      "
"940-0010554              ","3   ","BIPC-300035-01,CARRIER MV I/0,REV 3          ","SUBASY  ","ALL     ","258.54478","Inactive","MAKE      "
"995-0010583              ","3   ","BIPC-300035-01 REV 3,CARRIER MV I/O,KIT      ","KIT     ","ALL     ","202.35","Active  ","BUY       "
"995-0007848              ","4   ","BIPC-300055-02, MX2, REV 4, KIT              ","KIT     ","ALL     ","85.08","Inactive","BUY       "
"995-0006566              ","8   ","BIPC-300055-01,REV 8,PD3,KIT                 ","KIT     ","ALL     ","92.58","Inactive","BUY       "
"995-0007291              ","7   ","BIPC-300034-01, Rev 7, MVIO, KIT             ","KIT     ","ALL     ","185","Inactive","BUY       "
"995-0007847              ","9   ","BIPC-300034-02, MX3 LV I/O KIT, REV 9        ","KIT     ","ALL     ","70","Inactive","BUY       "
"910-0006564              ","08  ","BIPC-300055-01, MX2, Rev 08                  ","FGI     ","PC-ASY  ","0","Inactive","MAKE      "
"910-0007651              ","07  ","BIPC-400100-01, MX3 LV ENHANCED, REV 07      ","FGI     ","PC-ASY  ","0","Inactive","MAKE      "
"910-0007663              ","03  ","BIPC-450100-01, MX3 MV Standard, REV 03      ","FGI     ","PC-ASY  ","0","Inactive","MAKE      "
"910-0010700              ","01  ","BIPC-400103-01,MX3 CARRIER LV ENHANCED,REV 01","FGI     ","PC-ASY  ","0","Inactive","MAKE      "
"910-0010701              ","1   ","BIPC-450103-01,MX3 CARRIER STANDARD MV,REV 1 ","FGI     ","PC-ASY  ","412.65662","Inactive","MAKE      "
"910-0010701              ","01  ","BIPC-450103-01,MX3 CARRIER STANDARD MV,REV 01","FGI     ","PC-ASY  ","0","Inactive","MAKE      "
"910-0011474              ","    ","60000366,SPHD INTERFACE                      ","FGI     ","PC-ASY  ","15.20747","Active  ","MAKE      "
"910-0011475              ","A   ","111582,LED WARNING,20 POSN,TEREX,REV A       ","FGI     ","PC-ASY  ","20.7633","Active  ","MAKE      "
"995-0010595              ","3   ","BIPC-300035-02 REV 3,CARRIER LV IO KIT       ","KIT     ","ALL     ","73.35","Active  ","BUY       "
"910-0011476              ","A   ","111768,LED Warning,20 POSN,CFG4,ELIN,REV A   ","FGI     ","PC-ASY  ","20.4285","Active  ","MAKE      "
"910-0011477              ","A   ","111767,117MM MASTER,GREEN BL,CONFIG 29,REV A ","FGI     ","PC-ASY  ","34.3178","Inactive","MAKE      "
"910-0011063              ","3.D ","EA00-0010, LOX PORTABLE, REV 3.D             ","FGI     ","PC-ASY  ","47.12832","Inactive","MAKE      "
"305-0011480              ","0   ","EC00-0025, V3 PORTABLE, REV 0                ","PCB-RAW ","MIXED MT","0.00002","Active  ","BUY       "
"221-0011483              ","    ","M41T93, RTC SERIAL SPI BUS, 18 PIN           ","IC-SMT  ","SO      ","0.00002","Active  ","BUY       "
"221-0011484              ","    ","MIC5201, 3.3V REGULATOR, SOT-223             ","IC-SMT  ","SOT     ","0.00002","Active  ","BUY       "
"910-0011063              ","4   ","EA00-0010, LOX PORTABLE, REV 4               ","FGI     ","PC-ASY  ","23.51691","Active  ","MAKE      "
"414-0011485              ","    ","DEEP RED,2V,LOW CURRENT                      ","LED-SMT ","ALL     ","0.145","Active  ","BUY       "
"223-0011486              ","    ","LMX9838SBX BLUETOOTH SER PORT MOD 70LTCC     ","IC-SMT  ","OTHER   ","16.8","Active  ","BUY       "
"223-0011486              ","    ","LMX9838SBX BLUETOOTH SER PORT MOD 70LTCC     ","IC-SMT  ","OTHER   ","16.8","Active  ","BUY       "
"910-0010452              ","6   ","2C48061G03,DI621,TU ASSY,Rev4, CofC Required ","FGI     ","PC-ASY  ","423.77871","Active  ","MAKE      "
"910-0007689              ","4   ","BIPC-450100-02, MX3 MV Extended, Rev 4       ","FGI     ","PC-ASY  ","395.18734","Inactive","MAKE      "
"910-0008069              ","3   ","BIPC-450102-01, MX3 York Marriage, Rev 3     ","FGI     ","PC-ASY  ","390.7162","Inactive","MAKE      "
"605-0011490              ","    ","#4 SPLIT RING SST316 PLAIN FINISH LW 0.209""OD","HARDWARE","WASHER  ","0.04","Active  ","BUY       "
"603-0011491              ","    ","NUT,HEX #4-40 SST MS35649-244 W/CERT 1/4WD   ","HARDWARE","NUT     ","0.26","Active  ","BUY       "
"405-0011492              ","    ","0.5A, 125V, FAST NANO                        ","FUSE-SMT","SMT     ","0.863","Active  ","BUY       "
"405-0011493              ","    ","1A, 125V, FAST NANO                          ","FUSE-SMT","SMT     ","0.31","Active  ","BUY       "
"405-0011494              ","    ","5A, 125V, FAST NANO                          ","FUSE-SMT","SMT     ","1.149","Active  ","BUY       "
"405-0011495              ","    ","3A, 125V, FAST NANO                          ","FUSE-SMT","SMT     ","0.999","Active  ","BUY       "
"503-0011496              ","    ","PCB TEST JACK, RED, GOLD TERMINAL            ","TEST PT.","TH-HOLE ","0.357","Active  ","BUY       "
"503-0011497              ","    ","PCB TEST JACK, BLACK, GOLD TERMINAL          ","TEST PT.","TH-HOLE ","0.212","Active  ","BUY       "
"999-0011498              ","    ","THERMAL PAD,TO-220 HEAT SINK INSULATOR       ","MISC    ","OTHER   ","0.2","Active  ","BUY       "
"221-0011499              ","    ","XC95144XL,3.3V CPLD SM                       ","IC-SMT  ","QFP     ","5.6","Active  ","BUY       "
"221-0011500              ","    ","MMBTA06,NPN GEN PURPOSE AMP,80V              ","IC-SMT  ","SOT-23  ","0.03","Active  ","BUY       "
"221-0011501              ","    ","MMBTA56,PNP GEN PURPOSE AMP,-80V             ","IC-SMT  ","SOT-23  ","0.025","Active  ","BUY       "
"221-0011502              ","    ","MMBZ15V,15V,40W,DUAL ZENER TVS               ","IC-SMT  ","SOT-23  ","0.018","Active  ","BUY       "
"221-0011503              ","    ","MMBZ6V2,6.2V,25W,DUAL ZENER TVS              ","IC-SMT  ","SOT-23  ","0.018","Active  ","BUY       "
"201-0011505              ","    ","1N4148, FAST SWITCHING DIODE SILICON SM      ","DIOD-SMT","SOD-123 ","0.0125","Active  ","BUY       "
"515-0011506              ","    ","36 PIN, 1 ROW, 0.1"" CTR STR, NO LCH          ","CON-THT ","HEADER  ","0.29","Active  ","BUY       "
"211-0011507              ","    ","2N7002,N-CH ENHANCEMENT MODE FET,60V,200MW   ","XSTR-SMT","SOT23   ","0.022","Active  ","BUY       "
"604-0011508              ","    ","4-40x0.50"" LG,SLOTTED PAN HEAD,SST           ","HARDWARE","SCREW   ","0.024","Active  ","BUY       "
"831-0011509              ","    ","POLYESTER,0.4""X0.4"",SSPS PROGRAM LABEL (QFP) ","LABEL   ","ALL     ","0.055","Active  ","BUY       "
"101-0011510              ","    ","732 OHM,1/8W,1%                              ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"201-0011512              ","    ","S1G,RECTIFIER,1A,400V                        ","DIOD-SMT","SMA     ","0.286","Active  ","BUY       "
"201-0011513              ","    ","SMBJ20A,20V UNIDIRECTIONAL TVS,600W          ","DIOD-SMT","SMB     ","0.19636","Active  ","BUY       "
"201-0011515              ","    ","SMBJ5.0A,5V UNIDIRECTIONAL TVS,600W          ","DIOD-SMT","SMB     ","0.1","Active  ","BUY       "
"201-0011516              ","    ","SMBJ6.0A,6V UNIDIRECTIONAL TVS,600W          ","DIOD-SMT","SMB     ","0.0938","Active  ","BUY       "
"201-0011517              ","    ","SMBJ60A,60V UNIDIRECTIONAL TVS,600W          ","DIOD-SMT","SMB     ","0.11475","Active  ","BUY       "
"221-0011518              ","    ","74HC00,2-INPUT NAND GATE                     ","IC-SMT  ","SO14    ","0.19","Active  ","BUY       "
"221-0011519              ","    ","74HC08,2-INPUT AND GATE                      ","IC-SMT  ","SO14    ","0.286","Active  ","BUY       "
"221-0011520              ","    ","74HC74,DUAL D FLIP-FLOP                      ","IC-SMT  ","SO14    ","0.27","Active  ","BUY       "
"221-0011521              ","    ","STM809,MICROPROCESSOR RESET CIRCUIT          ","IC-SMT  ","SOT-23  ","0.135","Active  ","BUY       "
"421-0011522              ","    ","SPDT,5P,TOGGLE, RT. ANGLE                    ","SWITCH  ","TOGGLE  ","5.923","Active  ","BUY       "
"131-0011523              ","    ","47uF,35V,TANT,10%                            ","CAP-THT ","AXIAL   ","5.365","Active  ","BUY       "
"121-0011524              ","    ","22uF,25V,TANT D,20%                          ","CAP-SMT ","TANT D  ","0.183","Active  ","BUY       "
"121-0011525              ","    ","100uF,10V,TANT D,10%                         ","CAP-SMT ","TANT D  ","0.724","Active  ","BUY       "
"831-0011526              ","    ","POLYESTER,1.25""X0.375"",SN/ASSY LABEL         ","LABEL   ","ALL     ","0.013","Active  ","BUY       "
"213-0011528              ","    ","TIP42C,PNP,6A,100V,MED PWR                   ","XSTR-THT","TO220   ","0.23","Active  ","BUY       "
"305-0011529              ","3   ","WX 3D91486A03, SEMI AUTOMATIC TESTER, REV 3  ","PCB-RAW ","MIXED MT","47.45","Active  ","BUY       "
"421-0011531              ","    ","SPDT,4P,PUSH BUTTON,ON-MOM                   ","SWITCH  ","P-BUTTON","1.71","Active  ","BUY       "
"443-0011530              ","    ","DUAL TO-220 BOTTOM-MOUNT HEATSINK            ","HEATSINK","ALL     ","0.464","Active  ","BUY       "
"221-0011532              ","    ","74HC4066,QUAD BILATERAL SWITCH               ","IC-SMT  ","SO14    ","0.36533","Active  ","BUY       "
"221-0011533              ","    ","74HC7266,2-INPUT EX-NOR GATE                 ","IC-SMT  ","SO14    ","1.4625","Active  ","BUY       "
"101-0011535              ","    ","10K,1/8W,1%                                  ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011536              ","    ","12.1K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011537              ","    ","12.7K,1/8W,1%                                ","RES-SMT ","0805    ","0.0023","Active  ","BUY       "
"101-0011538              ","    ","17.4K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011539              ","    ","1.47K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011540              ","    ","1.82K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"831-0011541              ","    ","3D91163H17, OVERLAY FOR COMMINICATION MODULE ","LABEL   ","ALL     ","3.85","Active  ","BUY       "
"831-0011542              ","    ","3D91164H20, OVERLAY FOR LOGIC/FEEDBACK MODULE","LABEL   ","ALL     ","5.6","Active  ","BUY       "
"415-0011543              ","    ","HIGH DENSITY DUAL BI-LEVEL 3mm RED LED       ","LED-THT ","ALL     ","1.3104","Active  ","BUY       "
"415-0011544              ","    ","HIGH DENSITY DUAL BI-LEVEL 3mm GREEN LED     ","LED-THT ","ALL     ","1.2376","Active  ","BUY       "
"415-0011545              ","    ","HIGH DENSITY DUAL BI-LEVEL 3mm YELLOW LED    ","LED-THT ","ALL     ","1.2348","Active  ","BUY       "
"415-0011546              ","    ","HIGH DENSITY NARROW BI-LEVEL 3mm RED LED     ","LED-THT ","ALL     ","1.14","Active  ","BUY       "
"415-0011547              ","    ","HIGH DENSITY NARROW BI-LEVEL 3mm GREEN LED   ","LED-THT ","ALL     ","1.07","Active  ","BUY       "
"415-0011548              ","    ","HIGH DENSITY NARROW BI-LEVEL 3mm YELLOW LED  ","LED-THT ","ALL     ","1.14","Active  ","BUY       "
"101-0011549              ","    ","1.1M,1/8W,5%                                 ","RES-SMT ","0805    ","0.001","Active  ","BUY       "
"101-0011550              ","    ","26.1K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011551              ","    ","2K,1/8W,1%                                   ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011552              ","    ","2.21K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011553              ","    ","2.49K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011554              ","    ","2.67K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011555              ","    ","332 OHM,1/8W,1%                              ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011556              ","    ","3.32K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011557              ","    ","44.2K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011558              ","    ","47 OHM,1/8W,5%                               ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011559              ","    ","48.7K,1/8W,1%                                ","RES-SMT ","0805    ","0.0033","Active  ","BUY       "
"101-0011560              ","    ","4.53K,1/8W,1%                                ","RES-SMT ","0805    ","0.002","Active  ","BUY       "
"101-0011561              ","    ","4.75K,1/8W,1%                                ","RES-SMT ","0805    ","0.003","Active  ","BUY       "
"101-0011562              ","    ","80.6K,1/8W,1%                                ","RES-SMT ","0805    ","0.003","Active  ","BUY       "
"101-0011563              ","    ","15K,1/4W,1%                                  ","RES-SMT ","1206    ","0.003","Active  ","BUY       "
"101-0011564              ","    ","200 OHM,1/4W,5%                              ","RES-SMT ","1206    ","0.003","Active  ","BUY       "
"101-0011565              ","    ","2.87K,1/4W,1%                                ","RES-SMT ","1206    ","0.003","Active  ","BUY       "
"101-0011566              ","    ","3K,1/4W,1%                                   ","RES-SMT ","1206    ","0.003","Active  ","BUY       "
"101-0011567              ","    ","51 OHM,1/4W,1%                               ","RES-SMT ","1206    ","0.003","Active  ","BUY       "
"101-0011568              ","    ","1.47K,1/3W,1%                                ","RES-SMT ","1210    ","0.017","Active  ","BUY       "
"101-0011569              ","    ","30.1K,1/4W,1%                                ","RES-SMT ","1210    ","0.0147","Active  ","BUY       "
"101-0011570              ","    ","3k,1/4w,5%                                   ","RES-SMT ","1210    ","0.014","Active  ","BUY       "
"101-0011571              ","    ","4.7K,1/4W,5%                                 ","RES-SMT ","1210    ","0.014","Active  ","BUY       "
"101-0011572              ","    ","1 OHM,1W,5%                                  ","RES-SMT ","2512    ","0.032","Active  ","BUY       "
"101-0011573              ","    ","402 OHM,1W,1%                                ","RES-SMT ","2512    ","0.035","Active  ","BUY       "
"101-0011574              ","    ","7.5K,1W,1%                                   ","RES-SMT ","2512    ","0","Active  ","BUY       "
"161-0011575              ","    ","33uH,20%,0.51 OHM,0.58A                      ","IND-SMT ","COIL-AW ","0.31","Active  ","BUY       "
"161-0011576              ","    ","330uH,20%,1.02 OHM,0.6A                      ","IND-SMT ","COIL-AW ","0.45","Active  ","BUY       "
"161-0011577              ","    ","1000uH,20%,1.8 OHM,0.56A                     ","IND-SMT ","COIL-AW ","0.8","Active  ","BUY       "
"401-0011578              ","    ","4MHz,OSCILLATOR,3.3V                         ","XTAL-SMT","ALL     ","1.091","Active  ","BUY       "
"101-0011579              ","    ","1.5 OHM,1/2W,5%                              ","RES-SMT ","2010    ","0.035","Active  ","BUY       "
"101-0011580              ","    ","1K,1/8W,1%                                   ","RES-SMT ","0805    ","0.004","Active  ","BUY       "
"101-0011581              ","    ","1M,1/8W,1%                                   ","RES-SMT ","0805    ","0.004","Active  ","BUY       "
"101-0011582              ","    ","15K,1/8W,1%                                  ","RES-SMT ","0805    ","0.004","Active  ","BUY       "
"101-0011583              ","    ","499K,1/8W,1%                                 ","RES-SMT ","0805    ","0.004","Active  ","BUY       "
"211-0011584              ","FMMT","FMMTA92,PNP HV,300V,200MA                    ","XSTR-SMT","SOT23   ","0.092","Active  ","BUY       "
"211-0011585              ","    ","FZT603,NPN DAR,80V,2000MA                    ","XSTR-SMT","SOT223  ","0.239","Active  ","BUY       "
"418-0011586              ","    ","SPST-NO,SOLID STATE,350V,1-FORM-A            ","RELY-SMT","GW      ","2.575","Active  ","BUY       "
"201-0011587              ","    ","SK38,SCHOTTKY,3A,80V                         ","DIOD-SMT","SMC     ","0.00003","Active  ","BUY       "
"211-0011588              ","    ","IRFL9110,P-CHANNEL,-100V,-1.1A               ","XSTR-SMT","SOT223  ","0.2038","Active  ","BUY       "
"211-0011589              ","    ","IRFR5410,MOSFET,P-CH,100V,13A                ","XSTR-SMT","DPAK    ","0.724","Active  ","BUY       "
"221-0011590              ","    ","LM2574HVM,0.5A STEP-DOWN SWTCHNG REGLTR,SO14W","IC-SMT  ","SO14    ","1.66","Active  ","BUY       "
"221-0011591              ","    ","LM2902M,3.3V,LOW PWR QUAD OP AMP             ","IC-SMT  ","SO14    ","0.425","Active  ","BUY       "
"221-0011592              ","    ","LM317,ADJ VOLT REG,500MA                     ","IC-SMT  ","DPAK    ","0.482","Active  ","BUY       "
"221-0011593              ","    ","74HC125,QUAD TRI-STATE BUFFER                ","IC-SMT  ","SO14    ","0.06","Active  ","BUY       "
"221-0011594              ","    ","74HC244,OCTAL TRI-STATE BUFFER               ","IC-SMT  ","SO20    ","0.194","Active  ","BUY       "
